#{"t_start": 1573855224.407611, "env_id": "Pendulum-v0"}
r,l,t
-1073.495534,200,830.443013
-923.288596,200,834.809134
-1149.175824,200,839.238988
-1043.18452,200,843.569367
-1230.953104,200,848.040113
-1107.139144,200,852.349114
-1134.386036,200,856.699321
-1084.664573,200,861.123878
-1005.508682,200,865.454885
-1056.44434,200,869.816825
-1045.314033,200,874.201633
-993.782467,200,878.579618
-1048.607481,200,882.902349
-882.677548,200,887.430936
-1065.213913,200,891.988325
-1187.498648,200,896.393681
-1280.854026,200,900.795899
-1180.540305,200,905.270504
-1177.748331,200,909.660903
-1065.49616,200,914.052284
-1064.202834,200,918.393019
-1037.619761,200,922.814664
-973.238175,200,927.200539
-1038.070932,200,931.579823
-795.67423,200,935.969468
-645.664231,200,940.306303
-883.808761,200,944.699026
-645.82424,200,949.109422
-662.482168,200,953.493109
-539.402741,200,957.832455
-637.623461,200,962.17343
-751.391992,200,966.545975
-855.233355,200,970.940985
-908.582096,200,975.332056
-627.748751,200,979.653378
-883.533547,200,983.986212
-776.872971,200,988.349694
-773.786417,200,992.7067
-509.054409,200,997.070412
-509.106865,200,1001.440825
-626.279433,200,1005.785108
-596.530031,200,1010.128352
-630.689504,200,1014.538438
-768.770112,200,1018.878733
-854.381621,200,1023.231116
-413.693509,200,1027.598679
-627.752025,200,1031.927375
-658.306776,200,1036.300655
-503.227695,200,1040.686761
-388.97934,200,1045.060844
-507.203896,200,1049.413816
-622.694384,200,1053.799163
-444.496497,200,1058.223328
-626.277532,200,1062.639871
-633.092323,200,1066.956152
-504.668271,200,1071.324562
-507.54948,200,1075.698917
-621.128756,200,1080.089518
-768.129682,200,1084.422175
-787.068322,200,1088.824566
-649.433416,200,1093.272011
-384.235208,200,1097.670013
-513.192817,200,1102.029549
-381.898093,200,1106.43518
-842.760639,200,1110.857898
-504.135801,200,1115.231966
-762.059113,200,1119.686299
-517.451497,200,1124.111541
-499.691948,200,1128.549324
-496.313935,200,1132.946873
-756.150412,200,1137.345066
-500.910902,200,1141.715254
-1334.327957,200,1146.070444
