#{"t_start": 1573935181.679299, "env_id": "LunarLanderContinuous-v2"}
r,l,t
-44.961511,1000,28186.927902
17.31579,204,28195.671492
232.973765,235,28205.790965
236.443895,372,28221.856982
120.44971,1000,28265.619124
-183.800029,166,28272.822151
270.599977,226,28282.592836
-94.728847,223,28292.289464
150.931741,797,28328.448418
20.688051,1000,28374.192328
-17.18031,103,28378.572157
233.505886,570,28403.868251
-11.011432,97,28408.053679
-40.039656,116,28413.041865
-49.973013,100,28417.390765
87.168052,985,28461.012059
117.37648,1000,28506.316258
273.717804,742,28539.030315
-67.680854,539,28562.767221
147.875947,710,28594.677595
254.884672,454,28614.61104
250.170114,486,28635.900837
-63.660017,1000,28679.942246
251.76422,357,28695.629995
61.929759,1000,28740.443882
-14.935557,1000,28785.185182
208.107184,971,28827.840821
234.174138,850,28865.270277
87.910653,1000,28909.155715
-101.595251,1000,28954.789256
199.46692,519,28977.7033
204.832828,368,28993.675722
-57.204434,1000,29038.537349
-27.637958,379,29055.107094
251.491962,234,29065.376129
98.180535,1000,29109.377675
-39.500586,1000,29153.534968
235.52646,320,29167.511578
144.920414,761,29201.303056
298.189965,356,29216.823783
230.912181,327,29231.095327
244.258485,220,29240.69195
257.786376,572,29265.741859
118.767479,1000,29309.428462
-13.230987,178,29317.128249
217.796801,491,29338.640102
19.480745,117,29343.732351
231.733761,541,29367.717935
-35.440308,1000,29413.952265
271.756255,411,29432.004362
244.286392,237,29442.30718
134.855288,1000,29486.225902
162.632873,1000,29530.536049
41.315976,1000,29575.831622
124.660676,1000,29620.363074
-57.687007,1000,29664.41299
38.42808,1000,29708.619972
290.14181,433,29727.689157
3.046535,254,29738.774274
143.124307,1000,29782.505931
106.998948,1000,29826.740572
147.471392,1000,29871.05368
24.586724,172,29878.486819
86.738143,1000,29922.676458
17.327392,153,29929.259251
120.148695,1000,29973.003194
268.633713,319,29986.91348
53.680334,1000,30031.534681
242.600872,340,30046.464459
-184.869951,229,30056.550903
133.808334,1000,30100.400457
117.198344,1000,30144.45035
-11.530918,1000,30189.766365
244.349892,337,30204.488927
230.448413,946,30245.925321
139.319923,1000,30290.665418
122.024185,1000,30334.544167
106.031178,1000,30378.712134
-44.315911,1000,30423.297046
271.119085,357,30438.994798
189.272698,486,30460.524107
